,name,roastery,info,address,img
36,러스트 블렌딩,올인커피,"[All-IN COFFEE]
‘한 가지 일에 모든 힘을 쏟아부음’ 올인커피 입니다.
10년 이상 로스팅을 하며 다양한 원산지, 품종, 가공별 생두를 전문적이고 체계적으로 로스팅해 온 업체로 현재는 카페부터 호텔, 레스토랑, 베이커리 등 오프라인 최전선의 F&B 업체들과 오피스, 관공서 등에 당일 로스팅 된 신선한 원두커피를 납품하고 있습니다.
올인커피는 '고객 경험'을 최우선으로 생각하여 교육, 컨설팅, 머신, 부자재 등 커피가 생산되고 소비되는 모든 공간에서 각 분야의 전문가들과 유기적으로 협력하여 전문가들과 소비자들을 '한 컵'에 담기 위한 다양한 시도를 진행합니다.
✔ 10년 이상의 로스팅 노하우로 품질의 균일성과 안정성
✔ 커피 업계 각 분야의 전문가들과 협력하는 관계성
✔ 특별한 라인업으로 '고객 경험'을 중요시하는 다양성",서울 강서구 공항대로 212 퀸즈파크일레븐 A동 501호,https://d2wosiipoa41qn.cloudfront.net/4MlF9jvTfXZSaiqEbu8Gxu-mmV8=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230426/291779d79a934a23aba435951ac28e4e.jpeg
37,버터 슬럽 블렌드,슬러핀 커피,"호로록, 슬러핀커피입니다. 맛있는 커피는 생두 고르는 것 부터 시작합니다.
Q-Grader, R-Grader가 제철 커피를 잘 고르고 로스팅까지 정성 껏 진행합니다.
우리들의 일이자 휴식인 커피, 오늘도 즐커하세요.",광주광역시 동구 준법로 14 1층 슬러핀커피로스터스,https://d2wosiipoa41qn.cloudfront.net/M-OkN1aMsgPE1SdzJ0ULJlQM1tk=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20220628/738e58bc8ec04e6dbe6587ded711252f.jpeg
38,다크블루,블랙빈스,"좋은 커피의 시작, 블랙빈스
블랙빈스는 정직하고 정의로운 커피를 추구하며 ""누구나 즐길 수 있는 커피를 정직하게 생산하자""라는 모토 하에 회사를 성장시키고 있습니다.
가성비 원두부터 프리미엄 라인의 커피를 일정하게 생산할 수 있도록 일일 Q.C 작업 및 로스팅 그래프를 통해 체계적인 관리를 하고 있습니다.
단순 납품에서 끝이 아닌 지속적인 세팅 안내 및 소통을 통한 유대관계를 형성해드릴 수 있도록 노력 하고 있습니다.
오전 10시 까지 주문건에 한하여 당일 발송 진행 하고 있습니다.",서울특별시 영등포구 문래로 20길 60 501호,https://d2wosiipoa41qn.cloudfront.net/4ln0uGqZyUjNZR9FmRVuSoPNc2E=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20220706/51230641540242bc835e94f7ea0c88ce.jpeg
39,디카프 브라질 NY2/3 mountain water,식물학 커피로스터스,"""회색 빛 도심을 초록으로 물들이자""라는 이념 아래 퀄리티 높은 스페셜티 커피를 즐길 수 있는 그린 스페이스를 지향 합니다.

저희가 만드는 커피가 고객님들의 몸과 마음에 힐링이 되기를 소망하며 커피를 만들어가고 있습니다.",서울시 강남구 강남대로154길 33,https://d2wosiipoa41qn.cloudfront.net/2f3FdLD6m4pY6TXAWGfWE6FjdII=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210903/9dcd93c2634e4bbca5c93256a91387b3.png
40,디카페인 블렌드,웨이브온 커피,"“‘Relax on the wave, On your life, With your coffee’라는 슬로건에 맞게 고객의 삶속에 웨이브온 커피가 휴식으로 스며들 수 있도록 하며, 퀄리티 높고 고객 감동을 주는 여러 커피 MD들을 출시하고 있습니다.

브라질의 농부들과 직접 만나 교류하며 스페셜티 등급의 생두 공급망을 구축하였습니다. 수확한지 1년이내의 뉴크롭 생두로 제조한 원두의 신선함을 느껴보세요!",부산 기장군 장안읍 해맞이로 286,https://d2wosiipoa41qn.cloudfront.net/H_fWrhy1k6jH9hzuOCygYuVk7-4=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210924/ca86c5ea3ce441068a8fb94d505e9f74.png
41,풍요로운 땅,나무사이로,"2002년에 시작한 나무사이로는 한 잔의 커피로 우리의 일상이 풍요로워지기를 바랍니다.
지속적으로 산지를 방문하여 농부•생산업자와 소통하며 좋은 재료와 논리적인 로스팅, 철저한 품질관리를 기반으로 커피가 가진 다양한 매력을 소개합니다.","경기도 성남시 분당구 석운로 33, 나무사이로",https://d2wosiipoa41qn.cloudfront.net/xMquZT5Oe8H21G95qROoIjf-tKM=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210528/db4d3d8aa1014e739ff651f24994d35f.png
42,디카페인 블렌딩,라메르판지 비앤알,"라 메르 판지 제조사인 라 메르 판지 B&R은 베이커리와 원두를 제조하는 회사로, 안전하고 질 좋은 먹거리를 제공하기 위해 HACCP인증을 마친 프리미엄 베이커리 만을 취급하는 회사입니다.",울산 북구 판지1길 30,https://d2wosiipoa41qn.cloudfront.net/Bxwa15E3K-r1B62KDrPyjNrAVWQ=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230808/807b3cce4e504957a2775cd7670bde74.png
43,올굳 블렌드,놈코어 커피,"놈코어 커피는 2016년 호주 시드니에 설립된 회사입니다. 창립 이래 지역 소비자들에게 좋은 품질의 커피를 제공해왔고 시간이 지남에 따라 호주 내 뿐만 아니라 미국, 중국, 홍콩, 아랍에미리트 연합, 한국 등 국제 시장에도 널리 공급하고 있습니다.
우리의 비전 - 옳은 일을 하자 ‘Do Right Things’
우리의 비전은 옳은 일을 함으로서 지역사회와 환경에 책임있는 일원이 되어 우리 사회에 기여하는 위대한 회사가 되는 것입니다.
우리의 사명 - 댐 굳 커피 ‘Damn Good Coffee’
우리의 사명은 단지 좋은 커피 뿐만 아니라 ‘정말 좋은 커피’ (Damn Good Coffee)를 모두에게 선사하는 것입니다. 우리는 생두의 선별로부터 시작하여 로스팅 프로파일을 디자인하고, 추출에 이어 고객 서비스, 나아가 온라인에서 커피를 구매하는 경험에 이르기까지 모든 과정 하나 하나를 섬세하게 관리하여 우리의 품질이 일관성있게 좋을 수 있도록 관리합니다.","인천시 부평구 부평대로 337, 1031호",https://d2wosiipoa41qn.cloudfront.net/uZr78yZkXywC5MgEywIp96EKUkE=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230801/065e45e9aee34aa399012422f0b6bba1.png
44,Nube Gris 누베그리스,클라리멘토,"클라리멘토는 밝고 선명한 스페셜티커피를 지향합니다.
다채로운 빛을 담고 있는 커피 한잔이 주는 즐거움을 경험할 수 있는 로스터리입니다.",경기 고양시 덕양구 의장로 29-31 1층,https://d2wosiipoa41qn.cloudfront.net/Rz2M8tFOuZY1Tca3wlPK9LUe9iI=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230216/245827becff44638b4abd38df0d82f7e.png
45,소소하게 블렌드,카페소소한사치,"매일 신선한 커피를 로스팅하는 소소한사치 입니다.

신선한 뉴크롭의 커피로 로스팅한 원두를
큐그레이더가 커핑과 추출까지 품질관리를 하고 있습니다.

항상 정성껏 준비한 커피로 인사드리겠습니다.",경기도 부천시 소사구 호현로 489,https://d2wosiipoa41qn.cloudfront.net/nD5RMxzTqFW_rcZeyZcD0vNUMaY=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20221107/34b8a79259b44b7cbd0b81dac1fb4fe5.jpeg
46,BRICK 블랜드,컬러드 빈,"커피 생두에 다양한 색을 입혀, 다채로움을 추구하는 로스터리 컬러드 빈 입니다.
커피에는 다양성이 분명 존재합니다. 로스팅에 의한 다양성 그리고 생두에 의한 다양성인데요, 로스팅과 특별한 생두의 선택이 저희 로스터리를 더 다채롭게 만듭니다.
커피의 맛과 개성을 살리기 위한 로스팅을 적극적으로 활용하며, 마시는 이로 하여금 산뜻한 기분과 분명한 노트를 제공하기 위해 항상 노력합니다.
커피 생두에도 색을 입히듯, 음료에도 우유를 넣어 블랙이 아닌 다른 색상을 입히기도 하는데요. 저희 커피는 특히나 우유와의 조합을 항상 필두로 생각하여 최적의 로스팅과 추출 가이드를 제공합니다.",서울 서대문구 연희로11가길 8-8,https://d2wosiipoa41qn.cloudfront.net/PHer0XnO134CD3GxAtpZlTX4TO8=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230630/a69de058cf1749e5ad1252e111628c23.png
47,에티오피아 블렌드,커피네츄럴스페셜티,"커피네츄럴스페셜티는
15년 이상 커피산업에 종사하면서 쌓은 노하우와 커피업계 다양한 대회에서 많은 수상 이력과 심사경력을 가지고 있는 로스터리 업체로, 카페 창업 컨설팅, 원두 납품, 바리스타 교육, 카페 운영 등을 주사업으로 하고 있습니다.특히 500평 이상 대형 베이커리 카페 컨설팅에 전문성을 가지고 있습니다.",,https://d2wosiipoa41qn.cloudfront.net/83iBwWYwzwjNyxxGiOOLaHCjRas=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230823/34742e2ba6ba4355bc4ceeab5884e4eb.jpeg
48,시그니처블렌드 D,로컬커피 로스터스,"인스타그램 - localcoffee_official
스페셜티커피를 누구나 쉽게 접하고 즐길수 있게 노력하고 있습니다.
그렇기에 로컬커피로스터스는 Sweetness에 집중하여 로스팅을 합니다.
매 해 뉴크랍 생두를 안정적으로 공급받고,
당일로스팅 원칙으로 10년이상의 경력을 지닌 큐그레이더 대표가
직접 로스팅을 하며 원두로스팅의 품질을 일정하게 원두납품을 하고 있습니다.
많은 분들이 로컬커피로스터스를 통해 스페셜티커피가 널리 알려졌으면 하는 바램입니다.",경기도 김포시 양촌읍 불당로 92-10 B동 공장건물,https://d2wosiipoa41qn.cloudfront.net/_r6nxfwH0GD-UFJ0x3RRzYlRkWo=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230419/c89cd2ce407d4362bd5b9bec8a75474e.png
49,시그니처 블렌드,커피루소,"당신의 소중한 일상 속 커피 한잔의 기쁨을 드리는 커피의 기쁨, 커피루소.
커피루소는 스페셜티커피 전문 브랜드로 많은 사람들에게 어떻게 하면 최상의 커피 경험을 전달하고 커피 한잔의 기쁨을 드릴 수 있을지 계속해서 연구하고 노력합니다.
-2008년 'LUSSO' 브랜드 런칭
-2009년 국내 최초 미국스페셜티커피협회(SCAA) 기준의 Q-grader 인증 교육기관 트레이닝랩 오픈
-2011년 루소의 최상의 커피와 서비스를 경험할 수 있는 로스터리 카페 '루소 청담점' 오픈
-2016년 스페셜티 커피와 완벽한 페어링을 선보이는 브런치 카페 '루소 정동점' 오픈
-2022년 커피 한잔의 기쁨을 드리는 커피의 기쁨, '커피루소'로 브랜드 리뉴얼 완료","서울특별시 강남구 학동로 107, 5층",https://d2wosiipoa41qn.cloudfront.net/swX3zxFE-hYXzy4ZzT5Edl4eEeU=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230223/2de5fac4ffa745f78d34406242b0be71.jpeg
50,카프리,운조커피,"커피가 나에게 준 커다란 변화를 모두와 나누고 싶습니다.
나의 이름이 붙은 커피를 만들고 좋은 생두를 찾고 최적의 로스팅을 위해
매일 새로운 시도와 연구를 하며 느리지만 정직한 과정을 한 잔에 담겠습니다.

지나간 시간의 고통과 노력들이 더 나은 맛으로 나타남을 알기에
지금도 앞으로도 기쁘게 고민하고 천천히 완성해 가겠습니다.",경기도 화성시 동탄지성로 306번길 68,https://d2wosiipoa41qn.cloudfront.net/MOJEAUd2_XWMmDSd3NM88TuBFf0=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20230203/3311412e756b4e9eb204d7ee4e1242f6.jpeg
51,블렌드 캔디 그린,리프커피,"“한 잔의 커피가 줄 수 있는 휴식의 가치에 집중합니다”

리프커피는 10년전 처음 커피를 내어드릴 때 부터 매일 마셔도 편안한 커피를 볶아내기위해 끊임없이 노력하고있습니다. 10년동안 한 자리에서 두가지의 블렌드로 꾸준히 사랑받아온 데일리 커피를 경험해 보세요.","서울시 송파구 법원로 114, B동 106호",https://d2wosiipoa41qn.cloudfront.net/jiB1gKYDoHLOGCwxy1tWsKovJZQ=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20221026/3bd4573ddf194d04bbbac665d21fbf20.jpeg
52,블렌드 슈퍼 노멀,프로토콜 로스터스,"PROTOKOLL은 보편적으로 하루에 두 잔의 커피를 마시길 희망합니다.
그렇다면 한 잔은 에스프레소 머신으로 내려지고 약간은 다크하게 로스팅된 커피였으면 합니다. 매일 마셔도 지겹지 않되 임팩트가 있으며 균형감이 좋은 커피면 이상적일 겁니다. 또 다른 한 잔은 정성스레 내린 브루잉 커피이기를 희망합니다.
우리의 브루잉 커피는 언제 마시더라도 부담스럽지 않고 티와 같은 향을 지닌 커피일 것입니다. PROTOKOLL은 이러한 커피들을 소개하기 위해 시작되었고, 끊임없이 고민하고 기록하며 나아갈 것입니다.","서울특별시 서대문구 연희로 109, 2층 프로토콜",https://d2wosiipoa41qn.cloudfront.net/n36ayYcSbTZvPDXeXImBePKxdMw=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20220615/aafab60fc39447caa62d21545cd67287.jpeg
53,타이거릴리,애크로매틱 커피 컴퍼니,분명 '최고의 커피'는 해내지 못할 겁니다. 그것은 사실 다다를 수 없는 신기루 같은 목표입니다. 하지만 생두의 선택에서 로스팅 추출에 이르는 모든 과정에서 우리는 최대한 틀리지 않은 선택을 통해서 우리가 다다를 수 있는 가장 신뢰할 수 있는 커피로 만들어내고자 노력합니다.,서울 강동구 성내로14길 37 1층,https://d2wosiipoa41qn.cloudfront.net/rpRuUw9OoYWGOXzkexEbAucLX3I=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210421/a1405f125995439b8eae0e17206efbc1.png
54,헬로 다크니스,커피 앰비언스,"""커피 앰비언스""는 '커피 중심의 공간'이라는 의미를 가지고 있으며, 좋은 과정을 거친 진정성 있는 커피를 소비자들에게 소개하고 제공하려 노력하는 로스팅 회사입니다.

훌륭한 커피에서 느낄 수 있는 풍요로움, 우리가 느끼는 그 작은 사치를 함께 나누고 싶습니다.",서울특별시 송파구 송이로17길 51,https://d2wosiipoa41qn.cloudfront.net/yZwpdY_5FrgHGPCESlc6IkHGQt8=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210416/ee270b87b5144602b10051be75046d48.png
55,홀레스트,싸인포스트커피,"Signpost는 길을 헤매지 않고 목적지로 갈 수 있게 도와주는 이정표를 의미합니다.

‘커피’라는 매개체를 통해 지역 사회에 긍정적인 영향을 끼치고, 흔들리지 않으며 한결같은 마음으로 누구나 편안하게 마실 수 있는 커피를 만들려고 노력합니다.

바쁜 일상 속에서 우리의 커피를 만나는 그 순간, 당신의 삶은 한층 여유롭게 빛날 것입니다.",서울시 동작구 솔밭로 97-6,https://d2wosiipoa41qn.cloudfront.net/JaOUVf-ZeWk9nkK1LnYqXqd7T4U=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210426/8ab9c5a729f545789116eadc8c530a66.png
56,리볼브,히떼 로스터리,"히떼로스터리가 지향하는 커피는 마지막까지 편안하고 부드러운 커피입니다.
커피를 평가하는 우리의 첫번째 기준은, 언제나 clean cup, balance, sweetness 입니다. 아울러 생두가 가진 개성과 캐릭터를 존중하면서도 부담스럽지 않은 좋은 밸런스로 표현합니다. 우리는 단순히 인텐스가 좋은 커피 보다 ""밸런스 좋고 여운이 깔끔한 커피""를 완성하는 것에 가장 많은 시간과 노력을 기울입니다.
흔쾌히 한 잔을 다 비울 수 있는 커피는 생각보다 많지 않으니까요. 첫 만남의 강렬함보다 알수록 매력적이고 편안한 커피를 만들겠습니다. 마지막까지 기분 좋은 여운을 드릴 수 있도록 히떼의 팀원들은 계속 연구하며 성장할 것입니다.","부산광역시 부산진구 동성로 59, 2층",https://d2wosiipoa41qn.cloudfront.net/PbEaFtpS5p4Ahi9A1splAZu9ASs=/200x200/s3.ap-northeast-2.amazonaws.com/koke-uploads/images/20210819/521e0da4981c4ac096856862c93f5a5b.png
